record_type,source_provider_id,source_provider_name,source_provider_website,operator_id,operator_name,location_id,location_name,location_area,waterway,review_identity,review_rank,osm_url,latitude,longitude,source_url,source_kind,google_search_url,existing_website,official_location_name,booking_url,hire_type,evidence_url,phone,email,enrichment_status,notes,exclude
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:bath,Bath,,,,,https://www.openstreetmap.org/way/3025630,51.3838311,-2.3494198,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Bath+boat+hire,,Bath,,,https://www.anglowelsh.co.uk/bath-canal-boat-hire/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:bradford-on-avon,Bradford on Avon,,,,,https://www.openstreetmap.org/way/1262337471,51.3354439,-2.2369192,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Bradford+on+Avon+boat+hire,,Bradford on Avon,,,https://www.anglowelsh.co.uk/bradford-on-avon-canal-boat-marina/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:bunbury,Bunbury,,,,,https://www.openstreetmap.org/way/532134485,53.1269591,-2.6325626,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Bunbury+boat+hire,,Bunbury,,,https://www.anglowelsh.co.uk/bunbury-canal-boat-hire/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:great-haywood,Great Haywood,,,,,https://www.openstreetmap.org/way/182336870,52.8045644,-2.0096677,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Great+Haywood+boat+hire,,Great Haywood,,,https://www.anglowelsh.co.uk/great-haywood-canal-boat-marina/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:monkton-combe,Monkton Combe,,,,,https://www.openstreetmap.org/way/1255963071,51.3579619,-2.3147152,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Monkton+Combe+boat+hire,,Monkton Combe,,,https://www.anglowelsh.co.uk/monkton-combe-canal-boat-hire/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:silsden,Silsden,,,,,https://www.openstreetmap.org/way/1041145788,53.9117540,-1.9382010,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Silsden+boat+hire,,Silsden,,,https://www.anglowelsh.co.uk/silsden-canal-boat-hire/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:trevor,Trevor,,,,,,,,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Trevor+boat+hire,,Trevor,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",true
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:whixall,Whixall,,,,,https://www.openstreetmap.org/way/91016074,52.9018123,-2.7511428,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Whixall+boat+hire,,Whixall,,,https://www.anglowelsh.co.uk/whixall-canal-boat-marina/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,anglo-welsh,Anglo Welsh,https://www.anglowelsh.co.uk/,,,base:wootton-wawen,Wootton Wawen,,,,,https://www.openstreetmap.org/way/210655349,52.2647346,-1.7687854,https://www.anglowelsh.co.uk/locations/,official_base_page,https://www.google.com/search?q=Anglo+Welsh+Wootton+Wawen+boat+hire,,Wootton Wawen,,,https://www.anglowelsh.co.uk/wootton-wawen-canal-boat-hire/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:acton-bridge-cheshire,"Acton Bridge, Cheshire",,,,,https://www.openstreetmap.org/way/1165461475,53.2840010,-2.5985662,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Acton+Bridge%2C+Cheshire+boat+hire,,"Acton Bridge, Cheshire",,,https://www.black-prince.com/hire-bases/acton-bridge-hire-base/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:bradford-on-avon-wiltshire,"Bradford on Avon, Wiltshire",,,human-authority/black-prince/base:bradford-on-avon-wiltshire,,,51.3411477,-2.2524255,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Bradford+on+Avon%2C+Wiltshire+boat+hire,,"Bradford on Avon, Wiltshire",,,"https://www.google.com/maps/place/39+Frome+Rd,+Bradford-on-Avon+BA15+2EA,+UK/@51.3411477,-2.2524255,17z/data=!3m1!4b1!4m6!3m5!1s0x48717fc8cd4b3177:0xf87806ccb2336a32!8m2!3d51.3411477!4d-2.2524255!16s%2Fg%2F11c4v80lq_?hl=en&entry=ttu&g_ep=EgoyMDI2MDgxOS4wIKXMDSoASAFQAw%3D%3D",,,human_location_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Human-authoritative Black Prince location; used the Google Place !3d/!4d coordinate 51.3411477,-2.2524255, not the map viewport.",
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:chirk-north-wales,"Chirk, North Wales",,,,,,,,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Chirk%2C+North+Wales+boat+hire,,"Chirk, North Wales",,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",true
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:ely-cambridgeshire,"Ely, Cambridgeshire",,,,,https://www.openstreetmap.org/way/944433682,52.3914126,0.26823237255035304,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Ely%2C+Cambridgeshire+boat+hire,,"Ely, Cambridgeshire",,,https://www.black-prince.com/hire-bases/ely-hire-base/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:falkirk-scotland,"Falkirk, Scotland",,,,,,,,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Falkirk%2C+Scotland+boat+hire,,"Falkirk, Scotland",,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",true
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:lower-heyford-oxfordshire,"Lower Heyford, Oxfordshire",,,human-authority/black-prince/base:lower-heyford-oxfordshire,,,51.9185427,-1.2983372,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Lower+Heyford%2C+Oxfordshire+boat+hire,,"Lower Heyford, Oxfordshire",,,"https://www.google.com/maps/place/Black+Prince+Holidays+Ltd/@51.9189109,-1.2987094,19.01z/data=!4m6!3m5!1s0x4876db52e12f6525:0xf01bad504ded01eb!8m2!3d51.9185427!4d-1.2983372!16s%2Fg%2F11h5vfh4ph?entry=ttu&g_ep=EgoyMDI2MDgxOS4wIKXMDSoASAFQAw%3D%3D",,,human_location_verified,"Published source-provider base; verify the Google Place !3d/!4d coordinate 51.9185427,-1.2983372, not the @51.9189109,-1.2987094 viewport.",
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:napton-warwickshire,"Napton, Warwickshire",,,,,https://www.openstreetmap.org/way/169285562,52.2569503,-1.3147951,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Napton%2C+Warwickshire+boat+hire,,"Napton, Warwickshire",,,https://www.black-prince.com/hire-bases/napton-hire-base/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:stoke-prior-worcester,"Stoke Prior, Worcester",,,human-authority/black-prince/base:stoke-prior-worcester,,,52.3016278,-2.0721945,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Stoke+Prior%2C+Worcester+boat+hire,,"Stoke Prior, Worcester",,,"https://www.google.com/maps/place/Black+Prince+Holidays+Ltd/@52.3016278,-2.0747694,17z/data=!3m1!4b1!4m6!3m5!1s0x4870ec808c057923:0x5da18079a5d5bd34!8m2!3d52.3016278!4d-2.0721945!16s%2Fg%2F1tfw2gtt?hl=en&entry=ttu&g_ep=EgoyMDI2MDgxOS4wIKXMDSoASAFQAw%3D%3D",,,human_location_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Human-authoritative Black Prince location; used the Google Place !3d/!4d coordinate 52.3016278,-2.0721945, not the map viewport.",
company_base,black-prince,Black Prince Holidays,https://www.black-prince.com/,,,base:stoke-on-trent-staffordshire,"Stoke-on-Trent, Staffordshire",,,,,https://www.openstreetmap.org/way/201818248,53.0239045,-2.1959674,https://www.black-prince.com/locations/,official_base_page,https://www.google.com/search?q=Black+Prince+Holidays+Stoke-on-Trent%2C+Staffordshire+boat+hire,,"Stoke-on-Trent, Staffordshire",,,https://www.black-prince.com/hire-bases/stoke-on-trent-hire-base/,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:10,Base 10,near the Falkirk Wheel,Union and Forth and Clyde Canals,,,,56.000301,-3.843051,https://www.canalholidays.com/bases/10.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+10+boat+hire,,Base 10,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",true
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:13,Base 13,near Skipton,Leeds and Liverpool Canal,canal-holidays-map/13,,,53.911738,-1.93821,https://www.canalholidays.com/bases/13.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+13+boat+hire,,Base 13,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 13 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:15,Base 15,south of Manchester,Cheshire Ring,canal-holidays-map/15,,,53.283894101439,-2.59839947993203,https://www.canalholidays.com/bases/15.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+15+boat+hire,,Base 15,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 15 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:16,Base 16,"south of Manchester, north-east of Chester",Cheshire Ring,canal-holidays-map/16,,,53.2773540527866,-2.52680338235449,https://www.canalholidays.com/bases/16.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+16+boat+hire,,Base 16,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 16 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:18,Base 18,near Chester,Shropshire Union Canal,canal-holidays-map/18,,,53.126983,-2.632622,https://www.canalholidays.com/bases/18.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+18+boat+hire,,Base 18,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 18 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:19,Base 19,south of Chester,Llangollen Canal,canal-holidays-map/19,,,53.0279769888161,-2.61230557122222,https://www.canalholidays.com/bases/19.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+19+boat+hire,,Base 19,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 19 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:20,Base 20,near Pontcysyllte Aqueduct,Llangollen Canal,,,,52.972641,-3.087449,https://www.canalholidays.com/bases/20.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+20+boat+hire,,Base 20,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",true
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:22,Base 22,Shropshire market town,Llangollen Canal,canal-holidays-map/22,,,52.9812166525726,-2.71050330307584,https://www.canalholidays.com/bases/22.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+22+boat+hire,,Base 22,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 22 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:23,Base 23,"near Chirk, Wales",Llangollen Canal,,,,52.9408908241765,-3.06816140271166,https://www.canalholidays.com/bases/23.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+23+boat+hire,,Base 23,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",true
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:24,Base 24,Whixall,Llangollen Canal,canal-holidays-map/24,,,52.902311,-2.751396,https://www.canalholidays.com/bases/24.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+24+boat+hire,,Base 24,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 24 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:25,Base 25,near Stoke-on-Trent,Four Counties Ring,canal-holidays-map/25,,,53.0233940920513,-2.19629653990381,https://www.canalholidays.com/bases/25.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+25+boat+hire,,Base 25,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 25 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:26,Base 26,near Stafford,Four Counties Ring,canal-holidays-map/26,,,52.8045732980864,-2.00952120605567,https://www.canalholidays.com/bases/26.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+26+boat+hire,,Base 26,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 26 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:27,Base 27,near Ellesmere,Llangollen Canal,canal-holidays-map/27,,,52.902492,-2.889867,https://www.canalholidays.com/bases/27.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+27+boat+hire,,Base 27,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 27 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:28,Base 28,near Stafford,Four Counties Ring,canal-holidays-map/28,,,52.6905798350243,-2.11956348296721,https://www.canalholidays.com/bases/28.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+28+boat+hire,,Base 28,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 28 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:32,Base 32,official page names Base 32 only,Warwickshire Ring,canal-holidays-map/32,,,52.5402295158277,-1.49478293740688,https://www.canalholidays.com/bases/32.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+32+boat+hire,,Base 32,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 32 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:34,Base 34,Ely,Cambridge Waterways,canal-holidays-map/34,,,52.394904,0.270985,https://www.canalholidays.com/bases/34.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+34+boat+hire,,Base 34,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 34 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:35,Base 35,south of Birmingham,Avon and Stourport Rings,canal-holidays-map/35,,,52.3472869393652,-1.96986435296122,https://www.canalholidays.com/bases/35.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+35+boat+hire,,Base 35,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 35 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:36,Base 36,Lower Heyford,Oxford Canal,canal-holidays-map/36,,,51.919096,-1.298742,https://www.canalholidays.com/bases/36.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+36+boat+hire,,Base 36,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 36 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:38,Base 38,near Tardebigge,Stourport and Avon Rings,canal-holidays-map/38,,,52.3017296472382,-2.07213427298403,https://www.canalholidays.com/bases/38.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+38+boat+hire,,Base 38,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 38 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:39,Base 39,near Stratford upon Avon,Warwickshire area,canal-holidays-map/39,,,52.264703,-1.768799,https://www.canalholidays.com/bases/39.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+39+boat+hire,,Base 39,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 39 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:41,Base 41,south of Northampton,Grand Union Canal,canal-holidays-map/41,,,52.1926376573047,-0.945135262543829,https://www.canalholidays.com/bases/41.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+41+boat+hire,,Base 41,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 41 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:42,Base 42,Worcester,Stourport area,canal-holidays-map/42,,,52.196112,-2.217436,https://www.canalholidays.com/bases/42.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+42+boat+hire,,Base 42,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 42 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:46,Base 46,Bath,Kennet and Avon Canal,canal-holidays-map/46,,,51.3831538860652,-2.34921961644197,https://www.canalholidays.com/bases/46.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+46+boat+hire,,Base 46,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 46 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:47,Base 47,near Trowbridge,Kennet and Avon Canal,canal-holidays-map/47,,,51.3385395396047,-2.20592659870856,https://www.canalholidays.com/bases/47.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+47+boat+hire,,Base 47,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 47 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:48,Base 48,Bradford on Avon,Kennet and Avon Canal,canal-holidays-map/48,,,51.34061,-2.25174,https://www.canalholidays.com/bases/48.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+48+boat+hire,,Base 48,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 48 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:49,Base 49,outside Bradford on Avon,Kennet and Avon Canal,canal-holidays-map/49,,,51.335383027699756,-2.237341225137306,https://www.canalholidays.com/bases/49.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+49+boat+hire,,Base 49,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 49 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:50,Base 50,west of Reading,Kennet and Avon Canal,canal-holidays-map/50,,,51.4007248609214,-1.13406900470569,https://www.canalholidays.com/bases/50.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+50+boat+hire,,Base 50,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 50 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:58,Base 58,Brecon Beacons National Park,Monmouthshire and Brecon Canal,,,,51.752885,-2.997168,https://www.canalholidays.com/bases/58.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+58+boat+hire,,Base 58,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",true
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:62,Base 62,near Rugby,Oxford Canal,canal-holidays-map/62,,,52.2559783723458,-1.31417997134753,https://www.canalholidays.com/bases/62.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+62+boat+hire,,Base 62,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 62 supplies this base coordinate; source URL is an exact BaseId match. User-approved one-base startup snap exception: the current England artifact measures 250.968 m; this identity is permitted up to 251 m.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:64,Base 64,Bath,Kennet and Avon Canal,canal-holidays-map/64,,,51.361511,-2.31188,https://www.canalholidays.com/bases/64.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+64+boat+hire,,Base 64,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 64 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:65,Base 65,near Lichfield,Four Counties Ring,canal-holidays-map/65,,,52.6914322491603,-1.78043012074113,https://www.canalholidays.com/bases/65.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+65+boat+hire,,Base 65,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 65 supplies this base coordinate; source URL is an exact BaseId match.",
company_base,canal-holidays,Canal Holidays,https://www.canalholidays.com/,,,base:66,Base 66,Nantwich,Four Counties Ring,canal-holidays-map/66,,,53.0711109,-2.5413859,https://www.canalholidays.com/bases/66.htm,official_base_page,https://www.google.com/search?q=Canal+Holidays+Base+66+boat+hire,,Base 66,,,https://www.canalholidays.com/canal-map/,,,provider_map_verified,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match. Canal Holidays official map BaseId 66 supplies this base coordinate; source URL is an exact BaseId match.",
